Product,Company,URL,Source,Scraped_By_Selenium,Scraped_By_API
DIUFORTAN,Lazar,https://www.alfabeta.net/precio/diufortan.html,selenium,no,no
DIUFORTAN PLUS,Lazar,https://www.alfabeta.net/precio/diufortan-plus.html,selenium,no,no
DIURAL,Lepetit,https://www.alfabeta.net/precio/diural.html,selenium,no,no
DIUREX 12.5,Bagó,https://www.alfabeta.net/precio/diurex-125.html,selenium,no,no
DIUREX 25,Bagó,https://www.alfabeta.net/precio/diurex-25.html,selenium,no,no
DIUREX 50,Bagó,https://www.alfabeta.net/precio/diurex-50.html,selenium,no,no
DIUREX A 12.5,Bagó,https://www.alfabeta.net/precio/diurex-a-125.html,selenium,no,no
DIUREX A 25,Bagó,https://www.alfabeta.net/precio/diurex-a-25.html,selenium,no,no
DIUREX A 50,Bagó,https://www.alfabeta.net/precio/diurex-a-50.html,selenium,no,no
DIVA,Elea,https://www.alfabeta.net/precio/diva.html,selenium,no,no
DIVA TOTAL,Elea,https://www.alfabeta.net/precio/diva-total.html,selenium,no,no
DIVALPREX,Gador,https://www.alfabeta.net/precio/divalprex.html,selenium,no,no
DIVALPREX ER,Gador,https://www.alfabeta.net/precio/divalprex-er.html,selenium,no,no
DIVINA,Elea,https://www.alfabeta.net/precio/divina.html,selenium,no,no
DIXAFER,Rivero,https://www.alfabeta.net/precio/dixafer.html,selenium,no,no
DIXIDROL,Rivero,https://www.alfabeta.net/precio/dixidrol.html,selenium,no,no
DOBLE DESCANSO,Laboratorio ENA,https://www.alfabeta.net/precio/doble-descanso.html,selenium,no,no
DOBLE OMEGA 3,Garden House Argentina,https://www.alfabeta.net/precio/doble-omega-3.html,selenium,no,no
DOBUCARD,Scott-Cassará,https://www.alfabeta.net/precio/dobucard.html,selenium,no,no
DOBUTAMINA,Duncan,https://www.alfabeta.net/precio/dobutamina.html,selenium,no,no
DOBUTAMINA DRAWER,Drawer,https://www.alfabeta.net/precio/dobutamina-drawer.html,selenium,no,no
DOBUTAMINA GEMEPE,Gemepe,https://www.alfabeta.net/precio/dobutamina-gemepe.html,selenium,no,no
DOBUTAMINA GRAY,Gray,https://www.alfabeta.net/precio/dobutamina-gray.html,selenium,no,no
DOBUTAMINA RICHET,Richet,https://www.alfabeta.net/precio/dobutamina-richet.html,selenium,no,no
DOCEKEBIR,Aspen,https://www.alfabeta.net/precio/docekebir.html,selenium,no,no
DOCETAXEL GLENMARK,Glenmark,https://www.alfabeta.net/precio/docetaxel-glenmark.html,selenium,no,no
DOCETAXEL GP PHARM,Filaxis Farmacéutica,https://www.alfabeta.net/precio/docetaxel-gp-pharm.html,selenium,no,no
DOCETAXEL KEMEX,Kemex,https://www.alfabeta.net/precio/docetaxel-kemex.html,selenium,no,no
DOCETAXEL MICROSULES,Microsules Arg.,https://www.alfabeta.net/precio/docetaxel-microsules.html,selenium,no,no
DOCETAXEL SOL IMA,IMA,https://www.alfabeta.net/precio/docetaxel-sol-ima.html,selenium,no,no
DOCETAXEL TUTEUR,Tuteur,https://www.alfabeta.net/precio/docetaxel-tuteur.html,selenium,no,no
DOCETAXEL VARIFARMA,Varifarma,https://www.alfabeta.net/precio/docetaxel-varifarma.html,selenium,no,no
DOCTOR PIES HONGOS,E. J. Gezzi,https://www.alfabeta.net/precio/doctor-pies-hongos.html,selenium,no,no
DOLECTRAN NF,LKM,https://www.alfabeta.net/precio/dolectran-nf.html,selenium,no,no
DOLGENAL,Savant Generic,https://www.alfabeta.net/precio/dolgenal.html,selenium,no,no
DOLO NERVOBION 10000 NF,Elea,https://www.alfabeta.net/precio/dolo-nervobion-10000-nf.html,selenium,no,no
DOLO NULARTRIN,Teva Argentina,https://www.alfabeta.net/precio/dolo-nulartrin.html,selenium,no,no
DOLO PARACETAMOL,ISA,https://www.alfabeta.net/precio/dolo-paracetamol.html,selenium,no,no
DOLOCOX,Baliarda,https://www.alfabeta.net/precio/dolocox.html,selenium,no,no
DOLOCOX CB,Baliarda,https://www.alfabeta.net/precio/dolocox-cb.html,selenium,no,no
DOLOFENAC 75,Sanitas,https://www.alfabeta.net/precio/dolofenac-75.html,selenium,no,no
DOLOFENAC FLEX,Sanitas,https://www.alfabeta.net/precio/dolofenac-flex.html,selenium,no,no
DOLOFENAC GESIC,Sanitas,https://www.alfabeta.net/precio/dolofenac-gesic.html,selenium,no,no
DOLOFRIX,Richmond,https://www.alfabeta.net/precio/dolofrix.html,selenium,no,no
DOLOFRIX FORTE,Richmond,https://www.alfabeta.net/precio/dolofrix-forte.html,selenium,no,no
DOLOFRIX TRAM,Richmond,https://www.alfabeta.net/precio/dolofrix-tram.html,selenium,no,no
DOLONEUTIN,Géminis Farmacéutica,https://www.alfabeta.net/precio/doloneutin.html,selenium,no,no
DOLONEUTIN PRACTIDOSIS,Géminis Farmacéutica,https://www.alfabeta.net/precio/doloneutin-practidosis.html,selenium,no,no
DOLORAL ARNICA EWE,Sanitas,https://www.alfabeta.net/precio/doloral-arnica-ewe.html,selenium,no,no
DOLTEN,Pfizer,https://www.alfabeta.net/precio/dolten.html,selenium,no,no
DOLTEN SL,Pfizer,https://www.alfabeta.net/precio/dolten-sl.html,selenium,no,no
DOLUFEVIR 50,LKM,https://www.alfabeta.net/precio/dolufevir-50.html,selenium,no,no
DOM SIMECON,Sanitas,https://www.alfabeta.net/precio/dom-simecon.html,selenium,no,no
DOMEKA,Rossmore Pharma,https://www.alfabeta.net/precio/domeka.html,selenium,no,no
DOMINIUM,Beta,https://www.alfabeta.net/precio/dominium.html,selenium,no,no
DONATAXEL,Bioprofarma Bagó,https://www.alfabeta.net/precio/donataxel.html,selenium,no,no
DONENOVA,Celnova Argentina,https://www.alfabeta.net/precio/donenova.html,selenium,no,no
DONEPECILO RICHET,Richet,https://www.alfabeta.net/precio/donepecilo-richet.html,selenium,no,no
DONEPECILO VANNIER,Vannier,https://www.alfabeta.net/precio/donepecilo-vannier.html,selenium,no,no
DONEPES,Richmond,https://www.alfabeta.net/precio/donepes.html,selenium,no,no
DONIQ,Megalabs Argentina,https://www.alfabeta.net/precio/doniq.html,selenium,no,no
DONIQ DUO,Megalabs Argentina,https://www.alfabeta.net/precio/doniq-duo.html,selenium,no,no
DONPEX 10,Schafer,https://www.alfabeta.net/precio/donpex-10.html,selenium,no,no
DONPEX 5,Schafer,https://www.alfabeta.net/precio/donpex-5.html,selenium,no,no
DONSYBA,Richmond,https://www.alfabeta.net/precio/donsyba.html,selenium,no,no
DOPAMINA NORTHIA,Northia,https://www.alfabeta.net/precio/dopamina-northia.html,selenium,no,no
DOPATROPIN,Scott-Cassará,https://www.alfabeta.net/precio/dopatropin.html,selenium,no,no
DORCAN,Montpellier,https://www.alfabeta.net/precio/dorcan.html,selenium,no,no
DORICOXIB 120,Roemmers,https://www.alfabeta.net/precio/doricoxib-120.html,selenium,no,no
DORICOXIB 60,Roemmers,https://www.alfabeta.net/precio/doricoxib-60.html,selenium,no,no
DORICOXIB 90,Roemmers,https://www.alfabeta.net/precio/doricoxib-90.html,selenium,no,no
DORIXINA B1 B6 B12,Roemmers,https://www.alfabeta.net/precio/dorixina-b1-b6-b12.html,selenium,no,no
DORIXINA FORTE NF,Roemmers,https://www.alfabeta.net/precio/dorixina-forte-nf.html,selenium,no,no
DORIXINA GEL,Roemmers,https://www.alfabeta.net/precio/dorixina-gel.html,selenium,no,no
DORIXINA RELAX,Roemmers,https://www.alfabeta.net/precio/dorixina-relax.html,selenium,no,no
DORIXINA VL,Roemmers,https://www.alfabeta.net/precio/dorixina-vl.html,selenium,no,no
DORLAMIDA,Lab Internacional Argentino,https://www.alfabeta.net/precio/dorlamida.html,selenium,no,no
DORLAMIDA T,Lab Internacional Argentino,https://www.alfabeta.net/precio/dorlamida-t.html,selenium,no,no
DORMI-ROS,Rospaw,https://www.alfabeta.net/precio/dormi-ros.html,selenium,no,no
DORMICUM,Siegfried,https://www.alfabeta.net/precio/dormicum.html,selenium,no,no
DORMID,Scott-Cassará,https://www.alfabeta.net/precio/dormid.html,selenium,no,no
DORMILAN,Baliarda,https://www.alfabeta.net/precio/dormilan.html,selenium,no,no
DORMIRTE,Excelentia,https://www.alfabeta.net/precio/dormirte.html,selenium,no,no
DORPIEL,Fortbenton,https://www.alfabeta.net/precio/dorpiel.html,selenium,no,no
DORPLEN,Megalabs Argentina,https://www.alfabeta.net/precio/dorplen.html,selenium,no,no
DORZOFLAX,Sidus,https://www.alfabeta.net/precio/dorzoflax.html,selenium,no,no
DORZOLAMIDA T DORF,PharmaDorf,https://www.alfabeta.net/precio/dorzolamida-t-dorf.html,selenium,no,no
DOS DIAS N,Elea,https://www.alfabeta.net/precio/dos-dias-n.html,selenium,no,no
DOSNE,Rossmore Pharma,https://www.alfabeta.net/precio/dosne.html,selenium,no,no
DOSODOS,Beta,https://www.alfabeta.net/precio/dosodos.html,selenium,no,no
DOSOMUK,Beta,https://www.alfabeta.net/precio/dosomuk.html,selenium,no,no
DOSTINEX,Pfizer,https://www.alfabeta.net/precio/dostinex.html,selenium,no,no
DOSULFIN,Roemmers,https://www.alfabeta.net/precio/dosulfin.html,selenium,no,no
DOSULFIN FORTE,Roemmers,https://www.alfabeta.net/precio/dosulfin-forte.html,selenium,no,no
DOTALSEC,Biosintex Retail,https://www.alfabeta.net/precio/dotalsec.html,selenium,no,no
DOTAREM,Temis-Lostaló,https://www.alfabeta.net/precio/dotarem.html,selenium,no,no
DOVATO,GlaxoSmithKline Biopharma,https://www.alfabeta.net/precio/dovato.html,selenium,no,no
DOXALINE,Beta,https://www.alfabeta.net/precio/doxaline.html,selenium,no,no
DOXATEN,Beta,https://www.alfabeta.net/precio/doxaten.html,selenium,no,no
DOXETAL,Richmond,https://www.alfabeta.net/precio/doxetal.html,selenium,no,no
DOXIBIOT,Siegfried,https://www.alfabeta.net/precio/doxibiot.html,selenium,no,no
DOXICLINA,Eurolab,https://www.alfabeta.net/precio/doxiclina.html,selenium,no,no
DOXIUM,Géminis Farmacéutica,https://www.alfabeta.net/precio/doxium.html,selenium,no,no
DOXOCRIS,LKM,https://www.alfabeta.net/precio/doxocris.html,selenium,no,no
DOXOKEBIR,Aspen,https://www.alfabeta.net/precio/doxokebir.html,selenium,no,no
DOXOPEG,Adium,https://www.alfabeta.net/precio/doxopeg.html,selenium,no,no
DOXORUBICINA GLENMARK,Glenmark,https://www.alfabeta.net/precio/doxorubicina-glenmark.html,selenium,no,no
DOXORUBICINA IMA,IMA,https://www.alfabeta.net/precio/doxorubicina-ima.html,selenium,no,no
DOXORUBICINA KEMEX,Kemex,https://www.alfabeta.net/precio/doxorubicina-kemex.html,selenium,no,no
DOXTIE,Bioprofarma Bagó,https://www.alfabeta.net/precio/doxtie.html,selenium,no,no
DOYLE,Adium,https://www.alfabeta.net/precio/doyle.html,selenium,no,no
DOZIC,Adium,https://www.alfabeta.net/precio/dozic.html,selenium,no,no
DPG,Celnova Argentina,https://www.alfabeta.net/precio/dpg.html,selenium,no,no
DR. AMIN,Eurolab,https://www.alfabeta.net/precio/dr-amin.html,selenium,no,no
DR. FOOD MULTIVITAMINICO,Provefarma,https://www.alfabeta.net/precio/dr-food-multivitaminico.html,selenium,no,no
DR.FOOD KIDS,Provefarma,https://www.alfabeta.net/precio/drfood-kids.html,selenium,no,no
DR.FOOD SKIN HAIR & NAILS,Provefarma,https://www.alfabeta.net/precio/drfood-skin-hair--nails.html,selenium,no,no
DR.JAIME FOOD METABOLICO,Argenfarma,https://www.alfabeta.net/precio/drjaime-food-metabolico.html,selenium,no,no
DR.SELBY,Oxapharma,https://www.alfabeta.net/precio/drselby.html,selenium,no,no
DR.SELBY PARA MANOS CON ALOE VERA,Oxapharma,https://www.alfabeta.net/precio/drselby-para-manos-con-aloe-vera.html,selenium,no,no
DR.SELBY PARA MANOS Y CUTICULAS CON AVENA,Oxapharma,https://www.alfabeta.net/precio/drselby-para-manos-y-cuticulas-con-avena.html,selenium,no,no
DRACAREN,Microsules Arg.,https://www.alfabeta.net/precio/dracaren.html,selenium,no,no
DRALITEM,Adium,https://www.alfabeta.net/precio/dralitem.html,selenium,no,no
DRAMAMINE,Kenvue Argentina,https://www.alfabeta.net/precio/dramamine.html,selenium,no,no
DREICO,Filaxis Farmacéutica,https://www.alfabeta.net/precio/dreico.html,selenium,no,no
DRENIX 100,Andrómaco,https://www.alfabeta.net/precio/drenix-100.html,selenium,no,no
DRENIX 100 AP,Andrómaco,https://www.alfabeta.net/precio/drenix-100-ap.html,selenium,no,no
DRENIX 50,Andrómaco,https://www.alfabeta.net/precio/drenix-50.html,selenium,no,no
DRICALEU,Varifarma,https://www.alfabeta.net/precio/dricaleu.html,selenium,no,no
DRIFEN,Richmond,https://www.alfabeta.net/precio/drifen.html,selenium,no,no
DRILYNA,Bagó,https://www.alfabeta.net/precio/drilyna.html,selenium,no,no
DRIM-NORTH,Northia,https://www.alfabeta.net/precio/drim-north.html,selenium,no,no
DRIMAVIN,Rossmore Pharma,https://www.alfabeta.net/precio/drimavin.html,selenium,no,no
DRIMOF,Savant Generic,https://www.alfabeta.net/precio/drimof.html,selenium,no,no
DRIMUX A,Gador,https://www.alfabeta.net/precio/drimux-a.html,selenium,no,no
DRINAX R 10,Bagó,https://www.alfabeta.net/precio/drinax-r-10.html,selenium,no,no
DRINAX R 15,Bagó,https://www.alfabeta.net/precio/drinax-r-15.html,selenium,no,no
DRINAX R 20,Bagó,https://www.alfabeta.net/precio/drinax-r-20.html,selenium,no,no
DRIVELEA,Elea,https://www.alfabeta.net/precio/drivelea.html,selenium,no,no
DROLZEN,PharmaDorf,https://www.alfabeta.net/precio/drolzen.html,selenium,no,no
DROPICINE,Beta,https://www.alfabeta.net/precio/dropicine.html,selenium,no,no
DROPLET AGUJAS PARA PLUMA,Donnax Group,https://www.alfabeta.net/precio/droplet-agujas-para-pluma.html,selenium,no,no
DROPLET LANCETAS PERSONALES,Donnax Group,https://www.alfabeta.net/precio/droplet-lancetas-personales.html,selenium,no,no
DROPSTAR,Poen,https://www.alfabeta.net/precio/dropstar.html,selenium,no,no
DROPSTAR LC,Poen,https://www.alfabeta.net/precio/dropstar-lc.html,selenium,no,no
DROPSTAR P,Poen,https://www.alfabeta.net/precio/dropstar-p.html,selenium,no,no
DROPTON,Richmond,https://www.alfabeta.net/precio/dropton.html,selenium,no,no
DROSIX,Baliarda,https://www.alfabeta.net/precio/drosix.html,selenium,no,no
DROSPIRENONA ETINILESTRADIOL BRIA PHARMA,Bria Pharma,https://www.alfabeta.net/precio/drospirenona-etinilestradiol-bria-pharma.html,selenium,no,no
DROTAQ,Baliarda,https://www.alfabeta.net/precio/drotaq.html,selenium,no,no
DROTAQ HP,Baliarda,https://www.alfabeta.net/precio/drotaq-hp.html,selenium,no,no
DRUM,Pharmatrix,https://www.alfabeta.net/precio/drum.html,selenium,no,no
DRUM ß,Pharmatrix,https://www.alfabeta.net/precio/drum.html,selenium,no,no
DRYNISAN,Fecofar,https://www.alfabeta.net/precio/drynisan.html,selenium,no,no
DUBERNARD,Northia,https://www.alfabeta.net/precio/dubernard.html,selenium,no,no
DUBURINA,Duncan,https://www.alfabeta.net/precio/duburina.html,selenium,no,no
DUCHA BUCAL,Grimberg,https://www.alfabeta.net/precio/ducha-bucal.html,selenium,no,no
DUERIX,Ariston,https://www.alfabeta.net/precio/duerix.html,selenium,no,no
DUFLEGRIP,Fecofar,https://www.alfabeta.net/precio/duflegrip.html,selenium,no,no
DUFLEGRIP FREE,Fecofar,https://www.alfabeta.net/precio/duflegrip-free.html,selenium,no,no
DUFLEGRIP PLUS,Fecofar,https://www.alfabeta.net/precio/duflegrip-plus.html,selenium,no,no
DULCOLAX,Opella Healthcare Arg.,https://www.alfabeta.net/precio/dulcolax.html,selenium,no,no
DULCOLAX PERLAS,Opella Healthcare Arg.,https://www.alfabeta.net/precio/dulcolax-perlas.html,selenium,no,no
DULOXIN,Eurofarma,https://www.alfabeta.net/precio/duloxin.html,selenium,no,no
DUNCAN SIPAR,Duncan,https://www.alfabeta.net/precio/duncan-sipar.html,selenium,no,no
DUO CLINDACIN,Panalab,https://www.alfabeta.net/precio/duo-clindacin.html,selenium,no,no
DUO DECADRON,Siegfried,https://www.alfabeta.net/precio/duo-decadron.html,selenium,no,no
DUO RETINOL PARPADOS,Lagos,https://www.alfabeta.net/precio/duo-retinol-parpados.html,selenium,no,no
DUO RETINOL ROSTRO,Lagos,https://www.alfabeta.net/precio/duo-retinol-rostro.html,selenium,no,no
DUOBLOC,Sidus,https://www.alfabeta.net/precio/duobloc.html,selenium,no,no
DUOCAL,AMN,https://www.alfabeta.net/precio/duocal.html,selenium,no,no
DUODART,GlaxoSmithKline Biopharma,https://www.alfabeta.net/precio/duodart.html,selenium,no,no
DUODERM CGF HIDROCOLOIDE 10X10 CM,Convatec,https://www.alfabeta.net/precio/duoderm-cgf-hidrocoloide-10x10-cm.html,selenium,no,no
DUODERM CGF HIDROCOLOIDE 15X15 CM,Convatec,https://www.alfabeta.net/precio/duoderm-cgf-hidrocoloide-15x15-cm.html,selenium,no,no
DUODERM CGF HIDROCOLOIDE 15X20 CM,Convatec,https://www.alfabeta.net/precio/duoderm-cgf-hidrocoloide-15x20-cm.html,selenium,no,no
DUODERM CGF HIDROCOLOIDE 20X20 CM,Convatec,https://www.alfabeta.net/precio/duoderm-cgf-hidrocoloide-20x20-cm.html,selenium,no,no
DUODERM CGF HIDROCOLOIDE 20X30 CM,Convatec,https://www.alfabeta.net/precio/duoderm-cgf-hidrocoloide-20x30-cm.html,selenium,no,no
DUODERM EXTRA FINO HIDROCOLOIDE 10X10 CM,Convatec,https://www.alfabeta.net/precio/duoderm-extra-fino-hidrocoloide-10x10-cm.html,selenium,no,no
DUODERM EXTRA FINO HIDROCOLOIDE 15X15 CM,Convatec,https://www.alfabeta.net/precio/duoderm-extra-fino-hidrocoloide-15x15-cm.html,selenium,no,no
DUODERM GEL HIDROGEL ESTERIL TUBO 15 GR,Convatec,https://www.alfabeta.net/precio/duoderm-gel-hidrogel-esteril-tubo-15-gr.html,selenium,no,no
DUODERM GEL HIDROGEL ESTERIL TUBO 30 G,Convatec,https://www.alfabeta.net/precio/duoderm-gel-hidrogel-esteril-tubo-30-g.html,selenium,no,no
DUOMAX,Laboratorio Millet,https://www.alfabeta.net/precio/duomax.html,selenium,no,no
DUOMAX,Sidus,https://www.alfabeta.net/precio/duomax.html,selenium,no,no
DUOTEX,Cassará,https://www.alfabeta.net/precio/duotex.html,selenium,no,no
DUOTEX FORTE,Cassará,https://www.alfabeta.net/precio/duotex-forte.html,selenium,no,no
DUOTRAV,Novartis,https://www.alfabeta.net/precio/duotrav.html,selenium,no,no
DUPERTAN,Adium,https://www.alfabeta.net/precio/dupertan.html,selenium,no,no
DUPIXENT,Sanofi-Aventis,https://www.alfabeta.net/precio/dupixent.html,selenium,no,no
DUPRAC,Savant Generic,https://www.alfabeta.net/precio/duprac.html,selenium,no,no
DUPRAC SL,Savant Generic,https://www.alfabeta.net/precio/duprac-sl.html,selenium,no,no
DURACAINE 0.5% HIPERBARICA,Aspen Pharma,https://www.alfabeta.net/precio/duracaine-05-hiperbarica.html,selenium,no,no
DURAMORPH,Gray,https://www.alfabeta.net/precio/duramorph.html,selenium,no,no
DURANIL,Elea,https://www.alfabeta.net/precio/duranil.html,selenium,no,no
DURATOCIN,Ferring,https://www.alfabeta.net/precio/duratocin.html,selenium,no,no
DURGEL,L.D.A.,https://www.alfabeta.net/precio/durgel.html,selenium,no,no
DUROGESIC D-TRANS,Janssen-Cilag,https://www.alfabeta.net/precio/durogesic-d-trans.html,selenium,no,no
DUSPATALIN,Abbott EPD,https://www.alfabeta.net/precio/duspatalin.html,selenium,no,no
DUSTALOX,Siegfried,https://www.alfabeta.net/precio/dustalox.html,selenium,no,no
DUTAKLAR,Baliarda,https://www.alfabeta.net/precio/dutaklar.html,selenium,no,no
DUTAPIL,Panalab,https://www.alfabeta.net/precio/dutapil.html,selenium,no,no
DUTAPIL PLUS,Panalab,https://www.alfabeta.net/precio/dutapil-plus.html,selenium,no,no
DUTASINAR,Oxapharma,https://www.alfabeta.net/precio/dutasinar.html,selenium,no,no
DUTASTIMA,IMA,https://www.alfabeta.net/precio/dutastima.html,selenium,no,no
DUTIDE,Elea,https://www.alfabeta.net/precio/dutide.html,selenium,no,no
DUVADILAN,Adium,https://www.alfabeta.net/precio/duvadilan.html,selenium,no,no
DUVIG,Fada Pharma,https://www.alfabeta.net/precio/duvig.html,selenium,no,no
DUXETIN,Gador,https://www.alfabeta.net/precio/duxetin.html,selenium,no,no
DYSPORT,Galderma,https://www.alfabeta.net/precio/dysport.html,selenium,no,no
E AND C,Neo-Dermos,https://www.alfabeta.net/precio/e-and-c.html,selenium,no,no
E Z CAT,Temis-Lostaló,https://www.alfabeta.net/precio/e-z-cat.html,selenium,no,no
E-FOLIC B6 B12,Framingham Pharma,https://www.alfabeta.net/precio/e-folic-b6-b12.html,selenium,no,no
EBIXA,Biopas Argentina S.A/Lundbeck,https://www.alfabeta.net/precio/ebixa.html,selenium,no,no
EBURNATE,Vannier,https://www.alfabeta.net/precio/eburnate.html,selenium,no,no
ECALTA,Pfizer,https://www.alfabeta.net/precio/ecalta.html,selenium,no,no
ECAPRILAT,Lazar,https://www.alfabeta.net/precio/ecaprilat.html,selenium,no,no
ECELON,Valuge,https://www.alfabeta.net/precio/ecelon.html,selenium,no,no
ECELON GS,Valuge,https://www.alfabeta.net/precio/ecelon-gs.html,selenium,no,no
ECELON PG,Valuge,https://www.alfabeta.net/precio/ecelon-pg.html,selenium,no,no
ECNAGEL,Novoplos,https://www.alfabeta.net/precio/ecnagel.html,selenium,no,no
ECNAGEL E,Novoplos,https://www.alfabeta.net/precio/ecnagel-e.html,selenium,no,no
ECNAGEL P.B.,Novoplos,https://www.alfabeta.net/precio/ecnagel-pb.html,selenium,no,no
ECOHAIR BÁLSAMO ACONDICIONADOR,Garre Guevara,https://www.alfabeta.net/precio/ecohair-balsamo-acondicionador.html,selenium,no,no
ECOHAIR GEL MODELADOR DE CEJAS,Garre Guevara,https://www.alfabeta.net/precio/ecohair-gel-modelador-de-cejas.html,selenium,no,no
ECOHAIR GEL MODELADOR DE PESTAÑAS,Garre Guevara,https://www.alfabeta.net/precio/ecohair-gel-modelador-de-pestanas.html,selenium,no,no
ECOHAIR LOCION RECUPERACIÓN CAPILAR PACK X 2,Garre Guevara,https://www.alfabeta.net/precio/ecohair-locion-recuperacion-capilar-pack-x-2.html,selenium,no,no
ECOHAIR LOCIÓN RECUPERACIÓN CAPILAR,Garre Guevara,https://www.alfabeta.net/precio/ecohair-locion-recuperacion-capilar.html,selenium,no,no
ECOHAIR RECUPERACION CAPILAR ROSA,Garre Guevara,https://www.alfabeta.net/precio/ecohair-recuperacion-capilar-rosa.html,selenium,no,no
ECOHAIR SENSITIVE ACONDICIONADOR,Garre Guevara,https://www.alfabeta.net/precio/ecohair-sensitive-acondicionador.html,selenium,no,no
ECOHAIR SENSITIVE SHAMPOO,Garre Guevara,https://www.alfabeta.net/precio/ecohair-sensitive-shampoo.html,selenium,no,no
